SENTENCE_INDEX,FORM,XPOSTAG,UPOSTAG,ID,SENTENCE_LENGTH,LEMMA,FEATS,HEAD,DEPREL,DEPS,MISC,SENTENCE,IS_DIALOUGE
1,In,IN,ADP,1,28,_,_,7,prep,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,her,PRP$,PRON,2,28,_,_,3,poss,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,face,NN,NOUN,3,28,_,_,1,pobj,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,were,VBD,VERB,4,28,_,_,7,auxpass,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,too,RB,ADV,5,28,_,_,6,advmod,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,sharply,RB,ADV,6,28,_,_,7,advmod,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,blended,VBN,VERB,7,28,_,_,0,ROOT,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,the,DT,DET,8,28,_,_,10,det,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,delicate,JJ,ADJ,9,28,_,_,10,amod,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,features,NNS,NOUN,10,28,_,_,7,dobj,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,of,IN,ADP,11,28,_,_,10,prep,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,her,PRP$,PRON,12,28,_,_,13,poss,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,mother,NN,NOUN,13,28,_,_,11,pobj,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,,.,_,14,28,,,,_,13,punct,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,a,DT,DET,15,28,_,_,17,det,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,Coast,NNP,NOUN,16,28,_,_,17,amod,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,aristocrat,NN,NOUN,17,28,_,_,13,conj,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,of,IN,ADP,18,28,_,_,17,prep,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,French,JJ,ADJ,19,28,_,_,20,amod,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,descent,NN,NOUN,20,28,_,_,18,pobj,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,,.,_,21,28,,,,_,13,punct,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,and,CC,CONJ,22,28,_,_,13,cc,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,the,DT,DET,23,28,_,_,25,det,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,heavy,JJ,ADJ,24,28,_,_,25,amod,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,ones,NNS,NOUN,25,28,_,_,13,conj,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,of,IN,ADP,26,28,_,_,25,prep,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,her,PRP$,PRON,27,28,_,_,30,poss,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,florid,NN,NOUN,28,28,_,_,30,nn,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,Irish,JJ,ADJ,29,28,_,_,30,amod,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
1,father,NN,NOUN,30,28,_,_,26,pobj,_,_,"In her face were too sharply blended the delicate features of her mother, a Coast aristocrat of French descent, and the heavy ones of her florid Irish father",False
